user_id,message,published_time,type,love,wow,sad,total
18807449704,This is EVERYTHING.,2016-06-21 00:22:58,link,146,100,19,265
10606591490,An outfit says a thousand words.,2016-06-18 00:00:28,link,181,33,43,257
7245371700,Taylor Swift's stationary collection is kinda bomb.,2016-06-18 00:48:21,link,197,14,23,234
112638779551,J.R. Smith's 6-year-old daughter roasted her dad on live TV before Game 6 of the NBA Finals:,2016-06-16 19:49:15,link,16,10,34,60
75932763901,Kate Middleton and Prince William are in A LOT of trouble! Find out why the royal couple are on thin ice (via Closer Weekly) —> http://bit.ly/28KyuDz,2016-06-22 12:00:00,photo,13,66,11,90
95926963131,The most important part of the project are the stories behind the photos.,2016-06-19 11:40:05,link,191,41,20,252
52150999700,Team Arrow just got bigger! 🙌🏻,2016-06-21 12:22:42,link,59,5,19,83
7245371700,A must read for diehard The O.C. fans.,2016-06-18 23:20:52,link,186,33,28,247
10513336322,"""This very morning I heard someone conclude a report by saying that next Thursday's vote will decide the fate not just of Britain but of David Cameron (glad that syntax got the priorities right). We can't say loudly enough that this is not about them: it's about us – about the future of our families, our country, our continent.""",2016-06-18 11:10:00,link,193,67,12,272
18807449704,Stunning.,2016-06-19 00:00:00,link,99,61,27,187
10513336322,"Who's top? It's not Spain, Germany, France, Italy (or England)...",2016-06-23 08:10:01,link,71,79,31,181
25902406772,The Penguins will open their home season against the Washington Capitals.,2016-06-20 12:45:27,link,55,17,37,109
5281959998,"When his brother drowned trying to cross the Mediterranean, Samba Thiam knew that, soon, he would also have to test his luck.",2016-06-16 05:55:00,link,104,17,18,139
25902406772,SMH.,2016-06-23 12:20:37,link,103,22,35,160
25902406772,Metta World Peace is just trying to help out.,2016-06-23 12:16:37,link,23,83,4,110
10606591490,"If you don't break a sweat, is it still a good workout?",2016-06-23 09:00:38,link,70,12,38,120
7245371700,Her super candid live video has me smiling ear to ear.,2016-06-21 14:49:07,link,198,31,1,230
52150999700,Comic book legend Stan Lee is a HUGE fan of Marvel's new Spider-Man!,2016-06-20 10:56:01,link,112,32,46,190
112638779551,Jordan Spieth and Bryson DeChambeau both tried going for the driveable Par 4 17th hole at the U.S. Open Championship. #USOpen #LexusRCF,2016-06-18 12:42:51,video,23,50,50,123
112638779551,Investigative report by Los Angeles Times raises some serious questions regarding USC Trojans AD,2016-06-18 23:16:56,link,146,13,23,182
10606591490,There's even a full-time staff observing the waters.,2016-06-15 22:00:39,link,57,66,7,130
25902406772,Jayson Werth was PUMPED and held nothing back.,2016-06-16 10:50:40,link,106,40,37,183
5281959998,"Have you finished Season 4 of ""Orange Is the New Black""? Samira Wiley talks about Poussey's big episode, written by her girlfriend Lauren Morelli.",2016-06-20 18:40:01,link,96,30,49,175
10513336322,"An audacious operation is under way to rescue a worker from a research center at the South Pole who is in urgent need of medical care, via an airlift which has only been achieved twice in the history of the polar base.",2016-06-22 01:41:00,link,191,59,15,265
112638779551,The meat. The cole slaw. The fries. All stacked between delicious bread. Western PA native Jim Kelly explains why Primanti Bros. IS Pittsburgh. The U.S. Open Championship invades the Steel City this week! #USOpen,2016-06-16 18:59:48,video,135,73,25,233
18807449704,Not everyone believes that Game of Thrones Sansa theory.,2016-06-22 15:30:00,link,55,93,44,192
75932763901,"She looks COMPLETELY different after going under the knife for a nose job, chin implant, and fat injections! 😮 See who debuted her ""new face"" —> http://bit.ly/28WxED4",2016-06-24 15:30:00,photo,142,46,12,200
13652355666,Isle Royale National Park is totally worth the journey. http://usat.ly/28IMwSK,2016-06-21 13:13:00,video,11,26,22,59
86680728811,"Organizers say more than 1,000 people, including GOP delegates, alternates and other supporters, dialed in for a conference call on Sunday night to hammer out details for a last-ditch, sweeping rules change that would unbind delegates at the Republican National Convention and deny Donald Trump the presidential nomination.",2016-06-20 00:56:51,link,96,18,33,147
112638779551,The NBA Draft 2016 is tonight - study up!,2016-06-23 16:37:08,video,172,10,47,229
25902406772,Well... that didn't last long.,2016-06-18 22:51:04,video,161,33,3,197
95926963131,Congratulations to the Sister Wives star—and her new fiancé! ❤️,2016-06-17 18:44:02,link,135,55,29,219
13652355666,"Shanghai Disney Resort covers 963 acres, more than 11 times the size of the original Disneyland in Anaheim, Calif.",2016-06-16 04:49:00,link,99,38,25,162
112638779551,"The Golden State Warriors have a young, secured core and salary cap flexibility. Do they want to shake up the NBA this summer?",2016-06-20 10:41:33,link,19,13,44,76
7245371700,"Cool, it started a conversation about interracial dating but does it still relate to us today?",2016-06-15 01:29:29,link,94,67,14,175
13652355666,Heartbreaking.,2016-06-20 23:20:00,link,158,12,17,187
52150999700,Pretty Little Liars' new season is going to be unlike ANY other season. 😱,2016-06-21 18:25:00,link,67,44,45,156
10513336322,"David Hockney: ""After periods of doing other things, I always come back to the portrait, and have a burst of sanity.""",2016-06-18 03:00:00,link,60,34,41,135
112638779551,Baylor possibly bringing back Art Briles is causing a stir.,2016-06-15 00:06:33,link,6,2,40,48
25902406772,Maybe this is what happens when halftime is 2 hours long...,2016-06-22 23:38:21,link,185,36,16,237
112638779551,Jason Kokrak thought he hit the green at No. 2. Then Oakmont Country Club reminded him it was Sunday at the U.S. Open Championship. #LexusRCF,2016-06-19 12:14:08,video,111,6,41,158
7245371700,"But seriously though, how can you turn down Harvard?",2016-06-22 18:02:48,link,129,38,18,185
25902406772,Not much love for Chip Kelly.,2016-06-18 14:48:29,link,141,25,11,177
75932763901,STRIPPED DOWN! See who posted a totally nude snap on Instagram! –> http://bit.ly/1rgPgyH,2016-06-22 19:30:00,photo,116,28,9,153
86680728811,JUST IN: NTSB sending two investigators to Egypt to help with data recovery from newly-recovered black box. http://abcn.ws/28HI00C,2016-06-16 11:01:17,link,9,4,45,58
10513336322,Many women living in Latin America find it hard to protect themselves against the virus spread by mosquitoes and do not have the option of termination in the event of an unwanted pregnancy.,2016-06-23 12:00:00,link,106,86,24,216
52150999700,Woody Harrelson goes ALL in as a deranged preacher opposite Liam Hemsworth in this bloody Western.,2016-06-22 17:58:00,link,104,60,21,185
13652355666,Mr. Rubio is going back to Washington.,2016-06-22 11:29:00,link,124,39,26,189
10606591490,Ever feel like you're just not getting enough done?,2016-06-17 08:30:35,link,104,61,23,188
112638779551,Stephen Curry likely won't be the only one to get fined after Game 6.,2016-06-17 03:04:26,link,48,24,36,108
112638779551,Cleveland Cavaliers fans are going crazy. Here's the joyous scene in Cleveland.,2016-06-19 23:42:16,link,124,91,23,238
95926963131,"A sneak peek into Saturday night's People's List! Plus hosts Jerry O'Connell and SuChin Pak want to know, what's on your mind?",2016-06-23 18:39:40,video,65,45,15,125
7245371700,"""In 2016, everyone can benefit from behaving in a better, more loving way.""",2016-06-20 06:25:20,link,110,8,47,165
75932763901,"This is what Chelsea Houska looked like back on Halloween – since then, she's shed even more weight! See how tiny she is today –> http://bit.ly/1sEvKgN",2016-06-15 04:45:01,photo,70,33,42,145
13652355666,"British Prime Minister David Cameron called for ""fresh leadership"" after the United Kingdom voted to leave the European Union.",2016-06-24 02:39:44,link,107,15,14,136
10513336322,"""It leaves you thinking about our status as a democracy.""",2016-06-23 19:00:00,link,74,13,17,104
95926963131,The Modern Family star is headed to UCLA in the fall.,2016-06-20 09:56:04,link,162,96,32,290
10513336322,"If you're reading this, we'd just like to take the time to say how very much we appreciate it. It's ever so kind of you. Thank you.",2016-06-16 02:00:01,link,66,16,14,96
75932763901,YIKES! See who showed off some MAJOR side boob on the red carpet!! –> http://bit.ly/28iCt0i,2016-06-21 17:00:00,photo,181,91,45,317
112638779551,"The Indianapolis Colts read ""Mean Tweets,"" and Pat McAfee fired back with some serious heat.",2016-06-15 08:56:51,link,43,33,35,111
10513336322,"""What does Facebook think an ""improved"" society looks like?""",2016-06-18 04:00:00,link,55,45,17,117
5281959998,The 12 golden retrievers arrived after the Orlando massacre with a job to do.,2016-06-16 11:25:00,link,189,19,28,236
5281959998,"He was blindfolded, put on a train and sent hundreds of miles north. Then he was kept in a room alone for 5 months.",2016-06-16 13:55:00,link,164,76,46,286
18807449704,NOPE. NOPE.,2016-06-19 07:00:01,link,113,33,5,151
10513336322,What's the perfect white or rosé to go with grilled fish? Where can you get a bargain red or fizz for the barbecue?,2016-06-19 08:20:00,link,195,37,39,271
52150999700,Roland Emmerich has emphasized that a gay couple is featured prominently in 'Independence Day: Resurgence.',2016-06-20 23:10:00,link,38,34,39,111
7245371700,"Happy Belated Birthday, Lana Del Rey <3",2016-06-23 04:41:56,link,107,44,17,168
10513336322,KAPOW!,2016-06-16 10:00:01,link,69,37,16,122
10606591490,Ramsay Bolton pulled off a shocker.,2016-06-19 22:30:17,link,54,26,11,91
18807449704,Very impressive!,2016-06-21 01:40:01,link,163,13,1,177
10513336322,"""I can't bear it any more, this arrogant, hateful refusal to see. So let me tell you a little bit of queer history, about some of the invisible people: the ones who don't fit into cosy definitions, who aren't white, who bust up gender binaries, who wreak havoc by their very presence.""",2016-06-17 06:40:01,link,76,45,31,152
112638779551,Blunt talk from a Tampa Bay Buccaneers newcomer.,2016-06-20 09:22:05,link,33,77,4,114
52150999700,"Lightsabers, Jedi and Sith, oh my! This new Star Wars series is a hilarious adventure.",2016-06-17 20:32:00,link,163,57,26,246
112638779551,Here's how Clayton Kershaw passed the time during the Dodgers' win Saturday,2016-06-19 10:10:45,link,8,89,8,105
13652355666,USA Today reporter Alan Gomez breaks down the Supreme Court ruling on President Obama's program to protect up to four million undocumented immigrants from deportation.,2016-06-23 13:44:00,video,22,81,32,135
10513336322,"""Whatever zoos do to promote conservation, we know those animals don't want to be in cages. We feel the frustration of the big cats, the terrible sadness of our cousins the gorillas.""",2016-06-19 11:20:00,link,4,53,24,81
18807449704,See also: when your dad is also a ninja.,2016-06-17 11:48:55,link,68,98,3,169
10513336322,"""Can Cameron's intended reconciliation cabinet reshuffle really put Michael Gove and Boris ""Trump"" Johnson around the coffin-shaped table as if nothing has happened? Even that assumes he will scrape home on Friday morning, as most smart money – and the crafty bookies – still expect. Defeated, he will start to look like the most disastrous British prime minister since Lord North lost George III's American colonies in 1783.""",2016-06-22 11:20:00,link,87,33,4,124
5281959998,Do you love sweetness checked by a little heat? Do you love dinner that's ready in just a few minutes? The New York Times Food has the dish for you.,2016-06-20 16:55:01,link,119,77,33,229
7245371700,"Happy Father's Day, Tyga!",2016-06-19 11:15:00,video,124,95,39,258
5281959998,So much for an upset. Argentina crushed the U.S. in the Copa América Centenario 2016 semifinal. Lionel Messi scored on a stunning free kick.,2016-06-21 22:06:24,link,138,20,12,170
18807449704,"A movie was so terrifying, it might have killed a man.",2016-06-19 13:10:00,link,112,43,25,180
7245371700,Real World: Seattle set the bar high.,2016-06-22 06:36:31,link,41,44,1,86
10513336322,"""On the first night, two children were sick and we confiscated more than two kilos of sweets and biscuits from just one bedroom.""",2016-06-19 02:20:01,link,173,14,21,208
10513336322,"""I'm 100% certain that Berta Cáceres was killed by the army.""",2016-06-21 17:23:51,link,31,98,21,150
25902406772,The stars are aligning for an epic Game 7.,2016-06-19 11:06:05,link,78,17,16,111
75932763901,"More than seven months after Criss Angel's son was diagnosed with leukemia, the illusionist shares incredible news with fans —> http://bit.ly/1ttJLOn",2016-06-16 18:00:00,photo,110,50,12,172
52150999700,DC's Legends of Tomorrow is about to get SUPER sized.,2016-06-15 19:48:00,link,34,65,49,148
7245371700,So that's what happened to lonelygirl15.,2016-06-21 20:57:07,link,70,71,38,179
112638779551,"Draymond Green says Bob Myers' support makes him want to be ""A Warrior Forever""

http://www.foxsports.com/nba/story/bob-myers-support-makes-draymond-green-want-to-be-a-warrior-forever-061516",2016-06-15 14:52:40,link,165,27,38,230
13652355666,"BREAKING: A Marine Corps investigation has concluded with near certainty that Pvt. 1st Class Harold Schultz was one of the Marines raising the flag in the photo, but he never said a word.",2016-06-23 06:35:35,link,181,82,16,279
95926963131,Tom Hiddleston just couldn't resist Taylor Swift's impressive dance moves.,2016-06-16 11:03:06,link,156,53,29,238
5281959998,"Long before Falluja was known the world over for deadly jihadists, it was known all over Iraq for its kebab.",2016-06-22 00:55:00,link,175,94,36,305
52150999700,"If you're in the right mood, Blake Lively's The Shallows is an unintentionally hilarious hoot.",2016-06-23 18:53:00,link,180,86,16,282
10513336322,"""You can't work in the justice system and not know just by looking that there are racial disparities in the system.""",2016-06-18 07:40:00,link,137,5,2,144
25902406772,This guy has some unreal power.,2016-06-16 19:37:03,link,52,97,44,193
10606591490,"""I don't think people understand how shy and reclusive and how afraid Andrea is, especially since all this publicity descended on her. She is truly afraid.""",2016-06-20 23:30:14,link,150,34,43,227
10606591490,Time to get rid of the diet soda stash.,2016-06-18 14:00:39,link,167,21,28,216
5281959998,"""I don't love you anymore. I'm not sure I ever did.""",2016-06-18 13:25:00,link,159,86,6,251
86680728811,Happy first official day of summer!,2016-06-20 07:00:00,photo,77,3,15,95
95926963131,Brett Eldredge decided there was no place like home when it came to shoot his new music video.,2016-06-22 11:48:02,link,191,13,24,228
52150999700,"Starring Rihanna, several pics show Rih posing in a sparkly dress and diamond necklaces. 🔥 🔥 🔥",2016-06-16 07:25:00,link,186,100,11,297
52150999700,Game of Thrones star Kit Harington is eyeing a new kind of battle in Call of Duty!,2016-06-23 22:23:01,link,187,82,50,319
5281959998,How much do you know about Brexit and the EU?,2016-06-23 03:33:00,link,1,96,33,130
95926963131,"In such tough times, PEOPLE wants to hear about something positive that's happened to you recently. 💛 Share your uplifting story in the comments! #sharesomethingpositive",2016-06-17 16:02:15,photo,52,67,39,158
7245371700,"Keep doing you, Ariel Winter.",2016-06-23 16:14:56,link,11,93,38,142
112638779551,"The entire MLB is divided on the Pete Rose vs. Ichiro Suzuki debate. 

But Wednesday, an unlikely person gave a surprising answer on how to fix it: former San Francisco Giants star Barry Bonds.",2016-06-15 11:07:53,link,46,96,48,190
112638779551,Bubba Watson is the early leader for making the putt of the tournament.,2016-06-16 12:06:16,link,52,59,29,140
112638779551,LA Kings fans: Good move or nah?,2016-06-16 18:28:21,link,3,10,26,39
52150999700,Chris Pratt's excitement over Guardians of the Galaxy is adorable. (via HelloGiggles),2016-06-18 00:17:00,link,12,51,27,90
75932763901,This former child star recently came out as bisexual! Click here to find out who —> http://bit.ly/28EBx6G,2016-06-15 10:30:01,photo,59,43,2,104
86680728811,"The car that killed Star Trek actor Anton Yelchin was a 2015 Jeep Grand Cherokee, a model recently included in a voluntary safety recall for its ""rollaway"" risk.",2016-06-20 17:14:03,link,192,7,19,218
25902406772,A baseball game can't end with a finish much more exciting than this one.,2016-06-21 21:08:32,link,178,52,8,238
52150999700,An alum from The Good Wife is joining Blindspot in a MAJOR role.,2016-06-22 11:44:29,link,152,56,38,246
75932763901,SHE POPPED! See which Hollywood star just showed off her huge baby bump! —> http://bit.ly/28TkFQ1,2016-06-24 18:00:00,photo,47,11,24,82
112638779551,"""You're basically throwing your body off a three-story building..."" U.S. Olympic diver David Boudia explained.",2016-06-16 06:51:08,link,97,98,16,211
52150999700,Imagine Maisie Williams and Norman Reedus battling it out on Survivor. 😂,2016-06-23 11:45:41,link,36,81,47,164
13652355666,"Brenda Lee Marquez-McCool stood in front of her son, shielding him from bullets.",2016-06-21 09:46:00,link,162,61,24,247
7245371700,It's her first GQ cover.,2016-06-15 10:58:27,link,177,13,19,209
25902406772,LeBron James is ALL IN on The Godfather this postseason.,2016-06-15 12:54:25,link,121,94,48,263
86680728811,"Chile's 7-0 win over Mexico in the Copa América Centenario 2016 may have inspired some soccer fans to celebrate with barbecues, a contributing factor in the increased air pollution recorded in some Chilean cities.",2016-06-22 02:34:03,link,44,38,40,122
52150999700,"Hey there, Krazee-Eyez! Get ready for a new season of Curb Your Enthusiasm with these essential throwbacks.",2016-06-18 17:52:00,link,113,60,17,190
52150999700,Blake Lively and Ryan Reynolds are the sweetest Hollywood couple. 💕,2016-06-23 15:27:00,link,116,22,41,179
95926963131,This cannot be unseen. 😳 (via Today Show),2016-06-15 02:00:34,link,40,62,17,119
112638779551,"Knockout artist Thiago ""Marreta"" Santos now faces Gegard Mousasi at UFC 200.",2016-06-20 12:21:36,link,84,40,39,163
52150999700,This takes friend-roomies to a whole new level. 🌟,2016-06-23 05:31:00,link,172,39,12,223
10513336322,"""I came away with a host of questions. Among them: why is it that the song Donald J. Trump's campaign uses to mark his arrival and departure is Elton John's ""Tiny Dancer?"" Is it more troubling, or less troubling, knowing that no one in the audience really cares what he says? And could it be that because his supporters are not all drawn from the lunatic fringe, but in fact represent a broad cross-section of regular people, and far more women than would seem possible or rational, that he could actually win?""",2016-06-17 08:00:00,link,141,74,35,250
25902406772,UEFA Euro 2016 is heating up.,2016-06-15 17:53:38,link,113,61,23,197
18807449704,This girl just skewered Donald J. Trump with one joke.,2016-06-15 10:45:00,link,186,77,40,303
112638779551,Never heard of the #USOpen leader? Don't worry; nobody else has either.,2016-06-17 09:34:47,link,194,65,9,268
18807449704,UPDATE: Body of toddler dragged into water by alligator has been recovered.,2016-06-15 18:30:00,video,99,66,29,194
112638779551,The Golden State Warriors decided to switch things up before Sunday's Game 7.,2016-06-19 19:11:23,link,38,50,34,122
112638779551,The Philadelphia Eagles rookie was sprung with the help of some garden shears and a well-placed leg kick.,2016-06-15 20:03:29,link,14,27,46,87
95926963131,Tom Hiddleston has an interesting connection to Prince William of Wales!,2016-06-15 20:27:01,link,144,72,26,242
25902406772,A scary moment for the Chicago Cubs and Pittsburgh Pirates.,2016-06-17 21:30:03,link,32,19,27,78
95926963131,Lane's parents say they are overwhelmed by the support they've received from around the country.,2016-06-20 16:56:07,link,39,16,18,73
86680728811,Russian police arrested five people in connection with the drowning of at least 15 children after a summer camp boating trip went disastrously wrong.,2016-06-20 22:31:55,link,160,76,8,244
95926963131,Greg Zanis is spreading love to those who need it most. ❤️,2016-06-18 16:20:07,link,104,77,47,228
10513336322,The skin comes out in goosebumps and tingles run up the spine. But how particular pieces of music can induce such rapturous effects in people has stumped researchers for centuries.,2016-06-17 10:40:00,link,192,11,42,245
7245371700,"""YG ain't the same YG no more.""",2016-06-15 22:17:47,link,181,9,4,194
7245371700,J.K. Rowling reps for the underdogs.,2016-06-23 12:44:29,link,25,40,6,71
25902406772,Here are how the teams rank after the quarterfinals.,2016-06-20 09:52:30,link,191,93,21,305
25902406772,Whoa.,2016-06-21 11:58:52,link,141,18,29,188
5281959998,"Breaking News: Donald J. Trump is replacing his campaign manager, Corey Lewandowski, as he prepares for a tough general election race.",2016-06-20 08:49:45,link,1,11,31,43
95926963131,Gwyneth Paltrow's apartment is as pristine as you'd imagine. (via People Great Ideas),2016-06-17 11:02:05,link,194,86,50,330
75932763901,She's following in Kim Kardashian West's footsteps — and some might even say she's better! Find out who —> http://bit.ly/1S4khvy,2016-06-20 00:00:00,photo,159,66,5,230
95926963131,"The woman, who served in the Navy for 8 years, took to Facebook to express her disappointment with stereotypes.",2016-06-15 15:24:06,link,162,53,20,235
18807449704,But haven't we all been there?,2016-06-17 13:09:32,link,165,1,10,176
18807449704,"""I was told that a male teacher had complained he was uncomfortable because I wasn't wearing a bra.""",2016-06-22 09:30:00,link,123,61,16,200
10606591490,It has to do with the way you pay.,2016-06-20 10:30:05,link,80,59,44,183
25902406772,Tim Tebow lent his support to a former teammate.,2016-06-21 16:59:34,link,5,28,30,63
18807449704,"If this leak is correct, big things could be coming up in the next episode of Game of Thrones.",2016-06-17 16:00:52,link,11,8,35,54
10513336322,"""He may surprise you, or he may not. If he doesn't then only you can decide what to do next, but remember that the pain of survival is greater than the pain of growth.""",2016-06-18 01:20:01,link,136,88,2,226
86680728811,"Donald J. Trump says he's open to the possibility of continuing to declare LGBT pride month and that ""it wouldn't bother"" him to celebrate Ramadan with an Iftar dinner at The White House.",2016-06-21 16:29:15,link,130,12,1,143
25902406772,The Cleveland Cavaliers fans should love Richard Jefferson.,2016-06-16 21:52:02,link,70,10,19,99
52150999700,Celebrate the first day of summer with DJ Earworm's latest AWESOME mash-up! ☀️ 🎶,2016-06-20 19:57:00,link,82,8,43,133
10513336322,"""It's hard to accept that your own offspring has covered up the murder of her own child.""

Neal Gray speaks to the Guardian about his six-year-old granddaughter Ellie Butler, whose father, Ben Butler, has been convicted of her murder.",2016-06-21 10:20:00,video,189,1,31,221
52150999700,"Alyssa Edwards and Adore Delano fans, RuPaul's Drag Race is back and it's better than EVER!",2016-06-19 18:01:00,link,194,77,34,305
86680728811,"An Australian rodent may have become the first victim of extinction as a result of human-caused climate change, researchers say.",2016-06-15 01:35:00,link,113,98,10,221
13652355666,Ruff morning?,2016-06-23 09:13:00,link,165,96,3,264
18807449704,Late-night hosts react to the Orlando shooting.,2016-06-15 08:30:00,video,33,4,16,53
86680728811,"U.S. Navy developing a diving helmet with a heads-up display embedded inside to display text messages, diagrams, photographs and even augmented reality videos.",2016-06-21 04:30:24,link,193,45,44,282
112638779551,#NASCAR #TBT: Dale Earnhardt Jr. said his late father helped him escape this flaming crash. Daryl Motte for @TheBuzzer.,2016-06-23 13:08:01,video,43,38,4,85
7245371700,This massacre has left us angry and afraid. Here's what you can do to help.,2016-06-19 13:20:27,link,21,83,27,131
13652355666,NASA Astronaut Scott Kelly is ready for his next adventure.,2016-06-15 09:29:00,link,142,54,20,216
5281959998,Daily Briefing: Here's what you need to know today.,2016-06-22 05:31:10,link,78,74,10,162
86680728811,A jury has convicted a former Vanderbilt football player of encouraging his teammates to rape an unconscious woman he had been dating. It took jurors just over four hours of deliberation Saturday before finding Brandon Vandenburg guilty on several counts. http://abcn.ws/1Y2W2H2,2016-06-19 17:19:36,link,65,83,44,192
5281959998,Your banking password may be about to expire — forever.,2016-06-21 13:25:00,link,183,32,46,261
5281959998,"Antonio Perkins, 28, accidentally caught his own fatal shooting on video. He is the latest example of the ""no gatekeeper"" world of live streaming.",2016-06-17 17:26:22,link,42,57,45,144
95926963131,"With Angelina Jolie and Brad Pitt's genes coursing through their veins, it isn't hard to believe that the Jolie-Pitt kids are destined for greatness. (via HelloGiggles)",2016-06-22 02:00:20,link,169,62,46,277
86680728811,"As investigators piece together potential motives for the deadliest mass shooting in U.S. history, the focus now turns toward the shooter's wife for possible answers. http://abcn.ws/1sGdyDo",2016-06-15 07:45:00,link,174,48,16,238
18807449704,"You okay there, Justin Bieber?",2016-06-17 17:39:46,link,36,61,37,134
5281959998,"Mark Zuckerberg covers his laptop camera with tape. Is it paranoia, or just good practice?",2016-06-22 16:25:00,link,67,100,15,182
95926963131,Wreckage of the EgyptAir flight that mysteriously vanished has been reportedly found.,2016-06-15 17:01:15,link,12,69,33,114
5281959998,"While you're watching Romania on the field during UEFA EURO, see in real time its chances of advancing to the next round.",2016-06-19 01:30:00,link,48,35,17,100
25902406772,"""What's a shirt?"" JR Smith is the best JR Smith there is.",2016-06-22 12:00:22,link,27,64,10,101
10513336322,What would their Britain look like?,2016-06-22 05:20:00,link,182,59,13,254
7245371700,"Pretty Little Liars showrunner I.Marlene King gives an exclusive scoop on the all the ""epic"" romance to come this season.",2016-06-21 09:57:05,link,60,65,17,142
112638779551,"He goes fast for a living, but NHRA's Antron Brown says he's not ready for the Top Thrill Dragster at Cedar Point. #NHRAonFOX PROcast",2016-06-23 11:32:10,video,43,5,49,97
13652355666,Apple to RNC: Nope.,2016-06-21 03:44:00,link,146,4,30,180
13652355666,C-SPAN itself is changing.,2016-06-24 01:30:00,link,103,69,6,178
52150999700,The Me Before You director is keeping busy with The Selection Series.,2016-06-17 21:16:00,link,177,24,25,226
75932763901,"NAMES REVEALED! After making her big baby announcement, Kylie Jenner revealed TWO names on Snapchat! —> http://bit.ly/28PRTju",2016-06-21 20:30:00,photo,176,23,30,229
75932763901,"While battling with lyme disease, Yolanda Foster makes an unexpected confession that's left fans speechless —> http://bit.ly/1VZCv8k",2016-06-15 15:30:00,photo,27,70,26,123
7245371700,"10 years since the release of her first country single, and Taylor Swift's anthems of confessional heartbreak have never been more timely.",2016-06-23 02:55:34,link,120,20,28,168
52150999700,Justice League star Ben Affleck is ready for Batman's next epic adventure. 👊🏼,2016-06-21 10:16:00,link,83,62,49,194
95926963131,Botched doctor Terry Dubrow isn't sold on the new trend.,2016-06-19 08:00:54,link,110,63,12,185
112638779551,Elias Theodorou - The Spartan says Sam Alvey won't be smiling anymore after he's finished with him at UFC Fight Night on Saturday.,2016-06-17 13:03:01,link,122,57,36,215
112638779551,"Wait, what just happened? This first pitch at a Daytona Tortugas game was flippin' awesome. 

Rachel Bonnetta for @TheBuzzer",2016-06-23 14:13:15,video,17,62,20,99
25902406772,"The Colorado Rockies now have 10 days to trade, release, or waive Reyes.",2016-06-15 12:33:21,link,158,13,3,174
75932763901,Giuliana and Bill Rancic's son isn't so little anymore! Wait until you see how big Duke has gotten in this new photo (via Closer Weekly) —> http://bit.ly/1TZO4Kk,2016-06-17 03:00:00,photo,94,60,32,186
75932763901,WEDDING BOMBSHELL! We definitely weren't expecting to hear this until after Blac Chyna and Rob Kardashian had their baby —> http://bit.ly/28R44yQ,2016-06-23 08:30:00,photo,92,19,43,154
86680728811,House Democrats are engaged in a sit-in on the House floor to protest GOP inaction on gun violence.,2016-06-22 12:39:05,link,49,73,47,169
75932763901,"Blake Lively started an uproar when she uploaded this picture. And when you see the caption, you'll understand the MAJOR controversy —> http://bit.ly/28NMjiE",2016-06-22 18:30:01,photo,91,63,22,176
86680728811,"The New York billionaire has slowly begun to add paid staff in a handful of swing states — Wisconsin and Iowa, among them — even as campaign officials concede the presumptive presidential nominee has little desire or capacity to construct the kind of massive national operation that has come to define modern-day White House campaigns: http://abcn.ws/1Up7Wqk",2016-06-18 14:48:26,link,137,31,27,195
10606591490,Witness an epic proposal one year in the making.,2016-06-18 03:30:11,link,110,61,41,212
13652355666,"""We're not going to let someone take this away from us.""",2016-06-15 11:42:00,link,46,63,32,141
10606591490,From bigger emojis to invisible ink.,2016-06-15 06:30:19,link,199,10,8,217
5281959998,"Many baby boomers are becoming de facto innkeepers through sites like Airbnb, HomeAway and VRBO - Vacation Rentals By Owner.",2016-06-18 03:55:00,link,123,20,18,161
75932763901,Chrissy Teigen and John Legend's daughter is following in her mommy's footsteps! Click here to see Luna's first modeling shot —> http://bit.ly/28MXRSF,2016-06-22 15:00:01,photo,166,39,27,232
86680728811,Man in custody in Belgium after claiming to have been kidnapped and strapped with a bomb belt - the bomb squad discovered the belt was a fake and contained only salt and cookies.,2016-06-21 07:44:41,link,17,81,20,118
7245371700,Travis Scott is playing with fire.,2016-06-15 10:07:06,link,45,20,15,80
95926963131,"Demi Lovato's social media feeds have gone ""Stone Cold.""",2016-06-21 12:59:14,link,189,35,29,253
25902406772,"There couldn't be a ""Great One"" without a great dad.",2016-06-19 12:12:37,link,77,76,48,201
75932763901,"NUDE! When you see the bottom half of Kylie Jenner's picture, you'll understand why fans are FREAKING out —> http://bit.ly/1rsJp9y",2016-06-16 19:30:00,photo,16,71,13,100
112638779551,Ken Griffey Jr. is helping to grow the game.,2016-06-16 21:03:51,link,35,93,43,171
5281959998,Bill Nye The Science Guy loves his morning coffee.,2016-06-19 08:25:00,link,37,46,21,104
10606591490,Good news for Adele fans.,2016-06-23 14:05:13,link,168,21,48,237
10513336322,"""TV had been afraid to show this side of women up till now. Hollywood and TV networks are a big misogynist machine and it wants you to aspire to the perfect female form, and the perfect man seducing her, with the men pulling the strings. But that's not true life. The men are not pulling the strings here and that is in great evidence. It is liberating and scary and invigorating to be a part of.""",2016-06-17 13:20:00,link,97,94,27,218
75932763901,GONE VIRAL: This young woman's Instagram profile has everyone talking – and it's because of her shocking resemblance to @Kylie Jenner! –> http://bit.ly/1VEGQyL,2016-06-19 00:00:00,photo,82,74,48,204
86680728811,"During her concert in Detroit on Tuesday night, Beyoncé began ""Halo"" by saying the song is about love and ""I would like to dedicate it to all of the family members who lost family members in Florida."" http://abcn.ws/23abPTt",2016-06-15 11:45:00,link,186,2,12,200
