,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
10646,20019,40,admin.,divorced,secondary,no,6,no,no,unknown,11,jun,1,-1,0,unknown,no
10647,17524,35,self-employed,married,secondary,no,734,no,yes,cellular,9,jul,2,-1,0,unknown,no
10648,18570,43,entrepreneur,married,primary,no,1318,yes,yes,telephone,11,may,8,-1,0,unknown,no
10649,14368,37,management,married,tertiary,no,578,yes,no,cellular,8,aug,4,-1,0,unknown,no
10650,15650,59,retired,divorced,primary,no,137,yes,yes,unknown,7,may,3,-1,0,unknown,no
10651,21911,34,unemployed,married,secondary,no,156,yes,no,cellular,5,may,5,-1,0,unknown,no
10652,16261,36,blue-collar,married,secondary,no,0,yes,no,cellular,17,apr,2,322,4,failure,no
10653,22828,74,retired,married,primary,no,670,no,no,cellular,23,apr,5,-1,0,unknown,yes
10654,21341,24,admin.,single,secondary,no,166,no,no,cellular,10,sep,2,-1,0,unknown,yes
10655,16963,29,admin.,single,secondary,no,382,yes,no,unknown,12,may,1,-1,0,unknown,no
10656,19297,43,unemployed,married,tertiary,no,0,no,no,cellular,18,oct,1,94,2,success,yes
10657,14881,50,blue-collar,single,primary,no,1558,yes,no,cellular,3,feb,1,265,1,other,no
10658,14157,36,technician,divorced,secondary,no,566,yes,no,unknown,20,may,2,-1,0,unknown,no
10659,11360,52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1,-1,0,unknown,yes
10660,15916,27,student,single,tertiary,no,118,no,no,cellular,31,aug,3,98,1,failure,yes
10661,21843,56,blue-collar,married,secondary,no,876,yes,no,telephone,18,may,2,-1,0,unknown,no
10662,10539,52,blue-collar,married,primary,no,1007,yes,no,unknown,16,may,2,-1,0,unknown,no
10663,21816,31,admin.,single,secondary,no,19,yes,no,cellular,18,nov,1,-1,0,unknown,yes
10664,12310,34,self-employed,single,secondary,no,55,yes,no,cellular,18,may,1,-1,0,unknown,no
10665,10528,38,technician,married,secondary,no,958,yes,no,telephone,18,nov,4,-1,0,unknown,no
10666,18686,49,blue-collar,married,primary,no,3,no,yes,cellular,9,jul,6,-1,0,unknown,yes
10667,11828,31,admin.,divorced,secondary,no,217,yes,no,cellular,30,jan,2,-1,0,unknown,yes
10668,12583,53,entrepreneur,married,tertiary,no,49,no,yes,cellular,23,jul,5,-1,0,unknown,no
10669,15285,37,technician,married,secondary,no,54,yes,yes,cellular,22,jul,2,-1,0,unknown,no
10670,17850,47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,1,364,1,failure,no
10671,17491,24,technician,single,secondary,no,3926,yes,no,unknown,16,may,2,-1,0,unknown,no
10672,18625,48,management,married,primary,no,5348,no,no,unknown,18,jun,1,-1,0,unknown,no
10673,12660,41,blue-collar,married,primary,no,6596,yes,no,cellular,7,may,1,168,1,failure,no
10674,11941,38,services,single,tertiary,no,323,yes,no,unknown,19,may,1,-1,0,unknown,no
10675,10294,28,admin.,single,secondary,no,251,yes,no,unknown,6,may,2,-1,0,unknown,no
10676,10398,53,entrepreneur,single,unknown,no,202,no,no,cellular,28,jul,3,-1,0,unknown,no
10677,13199,28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,1,-1,0,unknown,no
10678,14837,35,admin.,single,secondary,no,91,yes,no,unknown,23,may,4,-1,0,unknown,no
10679,21192,44,technician,divorced,secondary,no,1196,yes,no,unknown,27,may,1,-1,0,unknown,no
10680,10157,31,technician,divorced,tertiary,yes,1200,no,no,cellular,19,nov,1,-1,0,unknown,no
10681,16804,53,management,married,tertiary,no,1319,yes,no,cellular,16,apr,1,150,1,failure,no
10682,10645,41,services,married,secondary,no,0,yes,no,cellular,31,jul,10,-1,0,unknown,no
10683,15306,55,management,divorced,unknown,no,0,yes,no,cellular,11,may,3,-1,0,unknown,no
10684,14006,45,blue-collar,married,secondary,no,3092,yes,yes,cellular,12,may,2,-1,0,unknown,no
10685,15510,50,admin.,married,secondary,no,2678,no,no,telephone,30,jul,6,-1,0,unknown,yes
10686,15827,34,blue-collar,married,secondary,no,243,yes,no,unknown,5,may,1,-1,0,unknown,no
10687,22783,50,management,married,tertiary,no,2366,no,no,cellular,28,jan,2,149,1,other,yes
10688,20704,53,management,married,tertiary,no,490,yes,no,unknown,28,may,2,-1,0,unknown,no
10689,20245,39,management,married,tertiary,no,494,no,no,cellular,10,mar,2,478,3,failure,yes
10690,16663,30,services,single,tertiary,no,1,no,no,cellular,4,feb,2,-1,0,unknown,no
10691,17986,50,admin.,married,unknown,no,-1137,yes,yes,unknown,20,jun,1,-1,0,unknown,no
10692,11920,30,unemployed,single,tertiary,no,302,no,no,cellular,11,feb,3,-1,0,unknown,yes
10693,16598,32,technician,married,secondary,no,253,yes,no,unknown,4,jun,3,-1,0,unknown,no
10694,12258,58,retired,divorced,unknown,no,5920,yes,no,cellular,23,jul,1,-1,0,unknown,no
10695,13677,31,management,single,tertiary,no,7554,no,no,telephone,29,aug,1,-1,0,unknown,no
10696,18933,39,management,divorced,tertiary,no,295,no,no,cellular,28,aug,2,-1,0,unknown,no
10697,11006,57,technician,married,secondary,no,792,yes,no,unknown,5,may,2,-1,0,unknown,no
10698,19327,42,technician,single,tertiary,no,166,no,no,cellular,12,aug,4,-1,0,unknown,no
10699,17394,35,management,married,tertiary,no,365,no,no,cellular,21,nov,2,-1,0,unknown,no
10700,14493,34,technician,married,secondary,no,210,yes,yes,cellular,20,nov,1,-1,0,unknown,no
10701,12511,29,technician,single,secondary,no,674,no,no,cellular,17,apr,5,-1,0,unknown,yes
10702,16721,39,admin.,single,secondary,no,4039,yes,no,unknown,20,may,1,-1,0,unknown,no
10703,14014,34,blue-collar,married,primary,no,503,yes,no,unknown,26,may,2,-1,0,unknown,no
10704,15598,28,housemaid,married,secondary,no,15,yes,no,telephone,25,jul,7,-1,0,unknown,no
10705,16825,38,entrepreneur,married,secondary,no,157,no,yes,cellular,15,may,11,366,1,other,no
10706,14828,28,blue-collar,married,secondary,no,61,yes,no,cellular,11,feb,1,174,4,success,yes
10707,17568,52,technician,married,secondary,no,-33,no,no,cellular,20,aug,2,-1,0,unknown,no
10708,22683,79,retired,married,secondary,no,723,no,no,telephone,22,jun,3,-1,0,unknown,no
10709,17396,33,blue-collar,married,primary,no,261,yes,no,cellular,20,nov,1,-1,0,unknown,no
10710,15450,37,technician,married,secondary,no,95,no,no,cellular,6,feb,3,-1,0,unknown,no
10711,14807,58,blue-collar,married,secondary,no,1075,yes,no,cellular,18,may,1,-1,0,unknown,no
10712,10668,86,retired,married,secondary,no,1503,no,no,telephone,18,mar,3,101,1,other,no
10713,19770,36,management,married,tertiary,no,-115,yes,no,cellular,16,apr,4,182,2,other,yes
10714,13063,55,admin.,married,secondary,no,8304,no,no,cellular,1,sep,1,92,1,success,yes
10715,10965,27,admin.,married,secondary,no,897,no,no,cellular,5,jun,1,-1,0,unknown,yes
10716,22274,37,admin.,single,secondary,no,483,no,no,cellular,31,jul,11,-1,0,unknown,no
10717,22376,45,blue-collar,married,primary,no,956,yes,no,cellular,7,may,1,-1,0,unknown,no
10718,11078,56,management,married,primary,no,0,no,no,cellular,3,feb,1,-1,0,unknown,yes
10719,16142,26,admin.,single,secondary,no,255,no,no,cellular,14,aug,2,106,2,success,yes
10720,10333,56,management,divorced,tertiary,no,4266,yes,no,unknown,17,jun,4,-1,0,unknown,yes
10721,16650,30,blue-collar,married,primary,no,201,yes,no,cellular,5,mar,7,186,13,success,no
10722,18550,50,technician,divorced,unknown,no,1328,yes,no,unknown,29,may,1,-1,0,unknown,no
10723,21675,42,blue-collar,married,primary,no,695,yes,no,cellular,16,apr,2,-1,0,unknown,no
10724,15448,57,retired,divorced,primary,no,720,no,no,telephone,17,feb,4,-1,0,unknown,yes
10725,19624,39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,2,174,2,success,no
10726,13367,21,student,single,tertiary,no,2764,yes,no,cellular,18,may,2,354,2,failure,no
10727,19114,45,blue-collar,married,secondary,no,1239,no,no,telephone,31,jul,4,-1,0,unknown,no
10728,17848,43,admin.,single,secondary,no,979,yes,no,cellular,8,may,1,-1,0,unknown,no
10729,17094,52,technician,divorced,secondary,no,1005,yes,no,cellular,2,jun,1,-1,0,unknown,yes
10730,14955,48,unemployed,married,secondary,no,926,no,no,cellular,15,feb,4,185,6,success,yes
10731,10402,53,management,divorced,tertiary,no,50,yes,no,cellular,15,may,1,337,3,failure,yes
10732,15901,50,technician,married,secondary,no,3176,no,no,cellular,7,aug,1,-1,0,unknown,yes
10733,11251,45,admin.,married,secondary,no,434,no,yes,cellular,24,jul,19,-1,0,unknown,no
10734,14789,31,management,married,tertiary,no,156,no,no,cellular,13,aug,7,-1,0,unknown,yes
10735,20753,47,management,married,tertiary,no,2597,no,no,cellular,31,jul,2,-1,0,unknown,no
10736,14974,32,technician,single,secondary,no,562,yes,no,unknown,30,may,3,-1,0,unknown,yes
10737,10407,51,management,married,tertiary,no,307,no,no,cellular,21,aug,6,-1,0,unknown,no
10738,11296,47,management,married,tertiary,no,0,no,yes,cellular,21,aug,1,-1,0,unknown,yes
10739,17453,28,student,single,secondary,no,205,no,no,cellular,14,jul,3,184,2,other,yes
10740,22391,42,entrepreneur,married,secondary,no,2959,yes,no,telephone,2,jul,1,342,1,failure,yes
10741,16915,45,management,married,tertiary,no,655,no,no,unknown,20,jun,3,-1,0,unknown,yes
10742,17058,58,retired,married,primary,no,0,no,no,cellular,4,aug,1,-1,0,unknown,no
10743,19451,51,management,married,tertiary,no,469,no,no,cellular,15,apr,1,181,2,success,yes
10744,12364,31,management,single,tertiary,no,-173,yes,no,unknown,6,may,2,-1,0,unknown,no
10745,22243,33,management,single,tertiary,no,6807,no,no,cellular,20,apr,1,-1,0,unknown,yes
10746,19294,31,management,single,tertiary,no,3142,yes,no,cellular,18,jul,1,-1,0,unknown,no
10747,20099,33,blue-collar,married,secondary,no,175,yes,no,unknown,15,may,2,-1,0,unknown,no
10748,13379,37,blue-collar,married,secondary,no,-4,yes,yes,unknown,29,may,1,-1,0,unknown,no
10749,13880,33,management,divorced,tertiary,no,2240,no,no,cellular,8,mar,2,278,1,success,yes
10750,17743,65,retired,married,primary,no,493,no,no,cellular,16,oct,1,182,1,failure,no
10751,19208,40,management,single,tertiary,no,3840,yes,no,cellular,24,sep,2,409,2,success,yes
10752,18807,59,blue-collar,married,unknown,no,337,no,no,unknown,18,jun,4,-1,0,unknown,no
10753,18505,58,management,divorced,unknown,no,2986,no,no,cellular,16,sep,1,91,5,other,yes
10754,20493,49,management,divorced,tertiary,no,100,yes,yes,cellular,18,jul,3,-1,0,unknown,no
10755,18871,44,management,married,tertiary,no,2383,no,no,cellular,1,jul,2,-1,0,unknown,yes
10756,14631,30,management,single,tertiary,no,67,no,no,cellular,12,aug,4,-1,0,unknown,no
10757,19813,52,admin.,married,primary,no,0,yes,no,cellular,14,jul,3,-1,0,unknown,no
10758,16918,40,admin.,married,primary,no,189,yes,no,unknown,27,may,2,-1,0,unknown,no
10759,10859,50,blue-collar,married,primary,no,235,no,no,cellular,31,jul,20,-1,0,unknown,no
10760,15440,57,management,married,tertiary,no,10583,no,no,cellular,22,jun,3,-1,0,unknown,yes
10761,20214,37,blue-collar,married,secondary,no,2016,yes,yes,cellular,18,may,6,-1,0,unknown,no
10762,20269,28,technician,single,secondary,no,154,yes,no,cellular,18,feb,2,-1,0,unknown,yes
10763,22477,55,technician,married,secondary,no,6043,no,no,cellular,19,nov,3,-1,0,unknown,no
10764,13354,36,admin.,single,secondary,no,9002,yes,yes,cellular,10,jul,1,-1,0,unknown,no
10765,18371,31,services,single,tertiary,no,1025,no,no,unknown,20,may,3,-1,0,unknown,no
10766,22580,33,technician,single,secondary,no,513,yes,no,unknown,9,may,4,-1,0,unknown,no
10767,22262,41,management,married,tertiary,no,371,no,no,cellular,9,feb,5,-1,0,unknown,no
10768,19363,24,management,single,tertiary,no,736,yes,no,cellular,15,apr,2,246,2,other,yes
10769,22684,41,self-employed,married,tertiary,no,6000,yes,no,cellular,18,nov,1,-1,0,unknown,no
10770,11163,31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,1,782,1,other,yes
10771,13335,30,admin.,single,secondary,no,239,yes,no,cellular,7,may,3,-1,0,unknown,no
10772,14692,31,management,single,tertiary,no,924,no,no,cellular,27,feb,1,-1,0,unknown,yes
10773,16450,66,housemaid,married,primary,no,40,no,no,telephone,14,oct,2,-1,0,unknown,yes
10774,19781,29,management,single,unknown,no,560,no,no,cellular,5,apr,1,307,1,failure,yes
10775,19475,28,unemployed,single,primary,no,1374,no,no,cellular,23,apr,4,-1,0,unknown,yes
10776,11497,49,technician,divorced,unknown,no,387,no,no,cellular,28,jan,1,-1,0,unknown,yes
10777,21522,48,management,married,secondary,no,99,yes,no,unknown,28,may,1,-1,0,unknown,no
10778,15639,36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,1,70,2,failure,yes
10779,10531,55,management,married,tertiary,no,1267,yes,no,unknown,30,may,2,-1,0,unknown,no
10780,15404,40,blue-collar,married,secondary,no,-31,yes,no,unknown,14,may,4,-1,0,unknown,no
10781,12320,46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1,276,2,other,yes
10782,12819,69,retired,married,primary,no,324,no,no,cellular,4,feb,4,-1,0,unknown,yes
10783,11847,29,management,single,tertiary,yes,-1661,no,yes,cellular,29,jul,6,-1,0,unknown,no
10784,10636,41,blue-collar,divorced,primary,no,1887,no,no,unknown,12,jun,2,-1,0,unknown,no
10785,20050,25,blue-collar,single,secondary,no,2096,yes,no,unknown,3,jun,2,-1,0,unknown,no
10786,22152,43,technician,married,tertiary,no,527,yes,no,unknown,26,may,12,-1,0,unknown,no
10787,17664,44,blue-collar,married,secondary,no,476,no,no,cellular,14,jul,6,-1,0,unknown,no
10788,11410,52,admin.,married,secondary,no,0,no,no,unknown,18,jun,1,-1,0,unknown,no
10789,13353,43,management,divorced,tertiary,no,3578,no,no,cellular,29,jan,2,-1,0,unknown,no
10790,17165,41,management,married,tertiary,no,27696,no,no,cellular,12,aug,2,104,1,failure,yes
10791,17619,29,technician,married,unknown,no,627,yes,no,cellular,14,jul,2,-1,0,unknown,no
10792,22479,33,management,married,tertiary,no,332,yes,yes,cellular,28,jan,1,-1,0,unknown,no
10793,17385,32,technician,single,secondary,no,1210,yes,yes,unknown,28,may,4,-1,0,unknown,no
10794,16947,44,technician,married,tertiary,no,1818,yes,yes,cellular,3,feb,1,92,4,failure,yes
10795,22216,44,blue-collar,married,primary,no,2467,yes,no,unknown,15,may,1,-1,0,unknown,no
10796,21319,51,housemaid,married,secondary,no,603,no,no,cellular,25,aug,3,-1,0,unknown,no
10797,13066,55,admin.,married,secondary,no,9329,no,no,cellular,22,jun,1,95,1,failure,no
10798,11054,60,retired,married,secondary,no,1091,no,yes,telephone,15,jul,3,-1,0,unknown,no
10799,11313,47,housemaid,married,secondary,no,2524,no,no,cellular,12,oct,1,-1,0,unknown,yes
10800,14907,39,management,married,secondary,no,1585,yes,no,cellular,30,jan,2,-1,0,unknown,no
10801,12400,56,management,married,tertiary,no,0,no,yes,unknown,20,jun,1,-1,0,unknown,yes
10802,15337,30,technician,married,secondary,no,32,no,no,cellular,29,aug,2,-1,0,unknown,no
10803,12821,36,admin.,divorced,secondary,no,0,yes,no,unknown,7,may,2,-1,0,unknown,no
10804,19263,50,services,married,secondary,no,2362,yes,yes,cellular,23,jul,4,-1,0,unknown,no
10805,10056,32,management,married,secondary,no,14611,yes,no,cellular,17,jul,1,-1,0,unknown,no
10806,13352,46,self-employed,divorced,tertiary,no,21,no,no,cellular,30,jul,2,-1,0,unknown,yes
10807,12263,58,blue-collar,married,primary,no,5,no,no,unknown,8,may,2,-1,0,unknown,no
10808,11924,48,unknown,married,unknown,no,286,no,no,cellular,30,jul,2,-1,0,unknown,no
10809,13821,21,student,single,primary,no,423,no,no,cellular,8,apr,5,-1,0,unknown,yes
10810,17871,45,management,single,tertiary,no,4831,no,no,cellular,29,jan,11,-1,0,unknown,yes
10811,17326,28,technician,single,tertiary,no,3623,no,no,cellular,10,mar,1,-1,0,unknown,yes
10812,17610,31,blue-collar,married,secondary,no,-110,yes,no,unknown,26,may,1,-1,0,unknown,no
10813,17868,50,management,married,tertiary,no,4315,yes,no,cellular,22,jul,11,-1,0,unknown,no
10814,21469,41,management,divorced,tertiary,no,1,yes,no,unknown,19,jun,1,-1,0,unknown,no
10815,13793,54,technician,married,secondary,no,3994,no,yes,cellular,16,apr,2,-1,0,unknown,yes
10816,12970,43,technician,married,secondary,no,-260,yes,no,cellular,11,jul,2,-1,0,unknown,no
10817,10154,32,admin.,single,secondary,no,-32,no,no,cellular,29,jan,1,185,5,other,no
10818,17551,32,management,married,tertiary,no,1667,yes,no,unknown,23,may,3,-1,0,unknown,no
10819,15062,39,technician,married,secondary,no,508,yes,no,cellular,2,apr,2,135,5,failure,no
10820,19377,33,technician,single,secondary,no,261,yes,no,unknown,14,may,1,-1,0,unknown,no
10821,15223,48,management,divorced,primary,no,432,yes,no,unknown,20,may,2,-1,0,unknown,no
10822,22096,42,management,single,tertiary,no,7560,no,no,cellular,28,jan,1,-1,0,unknown,yes
10823,14045,34,services,single,secondary,no,1239,yes,no,unknown,23,may,1,-1,0,unknown,no
10824,21888,27,technician,single,secondary,no,3933,no,no,cellular,28,jul,3,-1,0,unknown,yes
10825,13374,40,technician,single,tertiary,no,-89,yes,no,unknown,28,may,4,-1,0,unknown,no
10826,15380,58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,2,-1,0,unknown,yes
10827,10358,38,blue-collar,married,secondary,no,164,yes,no,unknown,7,may,2,-1,0,unknown,no
10828,21210,35,admin.,married,secondary,no,640,no,no,unknown,6,jun,2,-1,0,unknown,no
10829,14537,32,management,single,tertiary,no,0,no,no,cellular,5,feb,4,-1,0,unknown,yes
10830,10672,35,technician,married,tertiary,no,6,yes,no,cellular,18,nov,1,-1,0,unknown,no
10831,17067,39,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,2,-1,0,unknown,no
10832,22569,47,unknown,married,unknown,no,677,no,no,cellular,30,apr,2,86,2,failure,yes
10833,13774,56,admin.,single,secondary,no,-13,no,no,unknown,16,jun,3,-1,0,unknown,no
10834,14775,66,retired,single,tertiary,no,0,no,no,cellular,12,jan,1,92,2,failure,no
10835,15781,49,admin.,single,primary,no,181,yes,no,unknown,8,may,3,-1,0,unknown,no
10836,19935,27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,1,179,2,success,yes
10837,20376,39,admin.,married,secondary,no,26233,no,no,cellular,2,oct,1,-1,0,unknown,no
10838,10292,26,admin.,married,tertiary,no,2855,no,no,cellular,30,mar,3,-1,0,unknown,no
10839,18277,41,services,married,secondary,no,446,yes,no,cellular,7,apr,3,140,2,failure,no
10840,19975,34,services,married,secondary,no,22,yes,no,unknown,6,may,1,-1,0,unknown,no
10841,15054,28,management,single,tertiary,no,2725,no,no,cellular,16,jun,1,504,1,failure,yes
10842,19135,25,student,single,secondary,no,486,no,no,cellular,13,sep,3,199,4,failure,yes
10843,18322,40,admin.,married,secondary,no,-54,yes,no,cellular,8,may,1,-1,0,unknown,no
10844,14386,37,admin.,single,secondary,no,155,yes,no,unknown,26,may,1,-1,0,unknown,no
10845,18347,51,unemployed,divorced,tertiary,no,0,no,no,cellular,31,jul,2,-1,0,unknown,yes
10846,16938,50,services,married,secondary,no,60,no,yes,cellular,27,aug,8,-1,0,unknown,no
10847,19715,39,services,married,secondary,no,25,yes,yes,cellular,12,may,1,351,3,failure,yes
10848,17221,47,management,married,tertiary,yes,-337,no,yes,cellular,29,jan,4,161,2,failure,no
10849,16911,44,unemployed,divorced,tertiary,no,0,no,no,cellular,5,feb,3,-1,0,unknown,yes
10850,16967,32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1,95,3,success,yes
10851,18409,62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,1,182,3,success,yes
10852,22444,59,housemaid,divorced,secondary,no,122,no,no,cellular,15,jul,1,-1,0,unknown,no
10853,12966,31,self-employed,single,tertiary,no,2589,no,no,cellular,21,nov,1,-1,0,unknown,yes
10854,15003,43,blue-collar,married,primary,no,-181,yes,no,cellular,17,apr,1,337,3,failure,no
10855,22324,60,technician,married,secondary,no,0,no,no,cellular,25,may,4,-1,0,unknown,yes
10856,18452,55,unknown,married,secondary,yes,-208,yes,no,unknown,3,jun,2,-1,0,unknown,no
10857,13724,31,unemployed,single,secondary,no,-186,yes,no,unknown,26,may,3,-1,0,unknown,no
10858,17378,58,management,married,primary,no,1136,no,no,unknown,17,jun,3,-1,0,unknown,no
10859,21269,37,management,single,tertiary,no,102,yes,no,cellular,21,aug,2,-1,0,unknown,no
10860,14431,37,blue-collar,married,secondary,no,10721,yes,no,unknown,18,jun,3,-1,0,unknown,no
10861,13715,27,management,single,secondary,no,178,yes,no,unknown,3,jun,2,-1,0,unknown,yes
10862,22043,37,blue-collar,married,secondary,no,949,yes,no,cellular,15,may,1,-1,0,unknown,no
10863,20415,33,technician,married,secondary,no,81,no,no,cellular,19,aug,2,-1,0,unknown,no
10864,21259,45,technician,married,secondary,no,89,yes,no,unknown,15,may,2,-1,0,unknown,no
10865,15250,50,admin.,married,secondary,no,4855,no,no,cellular,5,aug,2,-1,0,unknown,yes
10866,17267,23,technician,single,secondary,no,3092,no,no,cellular,10,mar,2,-1,0,unknown,no
10867,14608,39,management,single,tertiary,no,1143,yes,no,cellular,8,may,6,-1,0,unknown,no
10868,10467,33,management,single,secondary,no,1473,no,no,telephone,4,feb,1,-1,0,unknown,no
10869,14673,42,self-employed,married,tertiary,no,52,yes,no,cellular,16,apr,1,-1,0,unknown,no
10870,17390,36,services,single,secondary,no,0,yes,no,cellular,12,may,6,-1,0,unknown,yes
10871,10476,35,retired,single,primary,no,434,no,no,unknown,5,may,1,-1,0,unknown,no
10872,13665,26,services,single,secondary,no,76,yes,no,unknown,3,jun,1,-1,0,unknown,no
10873,10499,41,self-employed,married,secondary,no,713,yes,no,unknown,19,may,1,-1,0,unknown,no
10874,15270,41,admin.,married,tertiary,no,96,yes,no,cellular,28,jul,7,-1,0,unknown,no
10875,18690,49,management,married,tertiary,no,5887,no,no,cellular,4,dec,3,185,5,success,yes
10876,19467,24,technician,single,secondary,no,2019,yes,no,unknown,4,jun,1,-1,0,unknown,no
10877,14182,32,technician,single,secondary,no,0,yes,no,cellular,12,may,4,-1,0,unknown,no
10878,20237,32,technician,single,tertiary,no,390,yes,no,unknown,23,may,1,-1,0,unknown,no
10879,22645,33,management,married,tertiary,no,2126,no,no,cellular,8,aug,2,-1,0,unknown,no
10880,15317,33,management,single,tertiary,no,370,no,no,cellular,23,jul,1,-1,0,unknown,no
10881,14910,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,5,176,1,other,no
10882,13156,34,blue-collar,single,primary,no,245,yes,no,unknown,21,may,3,-1,0,unknown,no
10883,20565,60,unemployed,married,secondary,no,1047,no,no,cellular,27,may,3,279,4,success,yes
10884,18888,32,technician,single,secondary,no,471,yes,no,unknown,3,jun,2,-1,0,unknown,no
10885,13421,31,blue-collar,single,secondary,no,509,yes,no,unknown,23,may,1,-1,0,unknown,no
10886,16567,36,blue-collar,married,primary,no,856,yes,no,cellular,31,jul,10,-1,0,unknown,no
10887,15550,60,retired,married,secondary,yes,15,no,no,unknown,6,may,1,-1,0,unknown,no
10888,15839,48,management,married,tertiary,no,586,yes,yes,cellular,6,may,2,-1,0,unknown,no
10889,15881,37,housemaid,married,primary,no,0,no,no,cellular,29,aug,12,-1,0,unknown,no
10890,10179,49,entrepreneur,married,primary,no,6188,no,no,cellular,18,nov,1,-1,0,unknown,yes
10891,17715,31,blue-collar,married,secondary,no,1664,yes,no,cellular,7,may,2,17,2,failure,no
10892,13493,29,management,single,tertiary,no,1445,no,no,cellular,4,dec,2,-1,0,unknown,yes
10893,19746,46,blue-collar,married,primary,no,5393,yes,no,cellular,20,nov,2,-1,0,unknown,no
10894,21694,56,technician,divorced,tertiary,no,1593,yes,no,cellular,31,jul,4,-1,0,unknown,no
10895,19738,30,blue-collar,single,secondary,no,8950,yes,no,cellular,18,may,4,355,1,other,no
10896,17007,24,unemployed,single,secondary,no,572,no,no,cellular,4,jun,3,-1,0,unknown,no
10897,21591,36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,3,-1,0,unknown,yes
10898,14074,43,management,married,tertiary,no,1530,no,no,cellular,7,jul,3,-1,0,unknown,no
10899,16718,54,technician,married,secondary,no,230,no,yes,cellular,21,nov,1,100,2,failure,no
10900,12829,47,technician,married,secondary,no,201,yes,no,unknown,15,may,1,-1,0,unknown,no
10901,11502,44,technician,married,secondary,no,5597,no,no,unknown,20,jun,3,-1,0,unknown,no
10902,19600,33,management,single,tertiary,no,373,no,yes,cellular,27,jul,1,180,4,failure,yes
10903,17304,36,blue-collar,single,secondary,no,168,yes,no,telephone,12,may,1,-1,0,unknown,no
10904,14358,38,technician,married,secondary,no,0,no,no,cellular,28,aug,4,-1,0,unknown,no
10905,19039,47,entrepreneur,married,tertiary,no,0,no,no,telephone,18,nov,2,-1,0,unknown,no
10906,18508,53,management,married,tertiary,no,3754,no,no,cellular,22,apr,1,278,2,failure,yes
10907,22730,39,admin.,married,secondary,no,-367,yes,no,cellular,16,apr,2,-1,0,unknown,no
10908,15131,30,services,single,secondary,no,-172,yes,yes,cellular,17,apr,4,329,2,other,no
10909,14662,32,management,single,tertiary,no,46,no,no,cellular,21,aug,6,-1,0,unknown,yes
10910,15987,40,technician,single,secondary,no,398,yes,no,cellular,15,may,1,-1,0,unknown,no
10911,21212,41,management,single,secondary,no,800,no,no,cellular,8,aug,2,-1,0,unknown,no
10912,13091,33,management,single,tertiary,no,-625,yes,no,unknown,15,may,1,-1,0,unknown,no
10913,14716,34,management,single,tertiary,no,13014,no,no,cellular,13,aug,1,-1,0,unknown,yes
10914,18483,33,management,single,tertiary,no,206,no,no,cellular,21,aug,3,-1,0,unknown,no
10915,15893,38,student,single,tertiary,no,3316,no,no,unknown,17,jun,3,-1,0,unknown,yes
10916,16471,49,technician,married,secondary,yes,410,no,no,cellular,27,aug,7,-1,0,unknown,no
10917,13211,55,unemployed,married,secondary,no,377,no,no,cellular,8,oct,1,183,1,success,no
10918,12953,33,management,married,tertiary,no,137,yes,yes,cellular,21,aug,2,-1,0,unknown,no
10919,22214,55,blue-collar,married,secondary,no,5443,no,yes,cellular,5,aug,2,-1,0,unknown,no
10920,10795,43,blue-collar,married,secondary,no,184,no,yes,cellular,16,jul,11,-1,0,unknown,yes
10921,12096,51,housemaid,divorced,primary,no,94,yes,no,cellular,15,may,1,297,4,failure,no
10922,12967,30,self-employed,single,tertiary,no,916,no,no,cellular,29,dec,2,-1,0,unknown,yes
10923,17760,43,management,married,tertiary,no,0,no,no,unknown,16,jun,1,-1,0,unknown,no
10924,13731,38,housemaid,married,primary,no,21,no,no,cellular,26,aug,2,-1,0,unknown,no
10925,10288,46,blue-collar,married,primary,no,494,yes,no,cellular,15,may,3,365,1,other,no
10926,13435,34,management,single,tertiary,no,2205,no,no,cellular,14,aug,2,-1,0,unknown,no
10927,19045,47,retired,married,primary,no,490,yes,no,unknown,18,jun,10,-1,0,unknown,no
10928,22019,34,technician,married,tertiary,no,23076,no,no,cellular,26,may,2,35,6,other,yes
10929,11854,60,management,married,tertiary,no,3824,no,no,cellular,1,jun,3,-1,0,unknown,no
10930,12229,30,blue-collar,married,primary,no,346,yes,no,unknown,3,jun,1,-1,0,unknown,no
10931,17602,52,entrepreneur,married,primary,no,657,no,no,telephone,7,dec,2,217,1,other,no
10932,17345,39,management,divorced,tertiary,no,6,yes,no,cellular,28,jan,2,-1,0,unknown,no
